,timestamp,altitude,angle,acceleration
29465,29393,20760.0,0.0,20760.0
29466,29393,20760.0,0.0,20760.0
29467,29393,20760.0,0.0,20760.0
29468,29393,20760.0,0.0,20760.0
29469,29393,20760.0,0.0,20760.0
29470,29393,20760.0,0.0,20760.0
29471,29393,20760.0,0.0,20760.0
29472,29401,20760.0,0.0,20760.0
29473,29401,20760.0,0.0,20760.0
29474,29401,20760.0,0.0,20760.0
29475,29401,20760.0,0.0,20760.0
29476,29401,20760.0,0.0,20760.0
29477,29401,20760.0,0.0,20760.0
29478,29401,20760.0,0.0,20760.0
29479,29401,20760.0,0.0,20760.0
29480,29410,20760.0,0.0,20760.0
29481,29410,20760.0,0.0,20760.0
29482,29410,20760.0,0.0,20760.0
29483,29410,20760.0,0.0,20760.0
29484,29419,20780.0,0.0,20780.0
29485,29419,20780.0,0.0,20780.0
29486,29419,20780.0,0.0,20780.0
29487,29419,20780.0,0.0,20780.0
29488,29419,20780.0,0.0,20780.0
29489,29427,20780.0,0.0,20780.0
29490,29427,20780.0,0.0,20780.0
29491,29427,20780.0,0.0,20780.0
29492,29427,20780.0,0.0,20780.0
29493,29435,20780.0,0.0,20780.0
29494,29435,20780.0,0.0,20780.0
29495,29435,20780.0,0.0,20780.0
29496,29435,20780.0,0.0,20780.0
29497,29435,20780.0,0.0,20780.0
29498,29435,20780.0,0.0,20780.0
29499,29435,20780.0,0.0,20780.0
29500,29444,20780.0,0.0,20780.0
29501,29444,20780.0,0.0,20780.0
29502,29444,20780.0,0.0,20780.0
29503,29444,20780.0,0.0,20780.0
29504,29452,20780.0,0.0,20780.0
29505,29452,20780.0,0.0,20780.0
29506,29452,20780.0,0.0,20780.0
29507,29452,20780.0,0.0,20780.0
29508,29460,20780.0,0.0,20780.0
29509,29460,20780.0,0.0,20780.0
29510,29460,20780.0,0.0,20780.0
29511,29460,20780.0,0.0,20780.0
29512,29460,20780.0,0.0,20780.0
29513,29460,20780.0,0.0,20780.0
29514,29468,20780.0,0.0,20780.0
29515,29468,20780.0,0.0,20780.0
29516,29468,20780.0,0.0,20780.0
29517,29468,20780.0,0.0,20780.0
29518,29476,20800.0,0.0,20800.0
29519,29476,20800.0,0.0,20800.0
29520,29486,20800.0,0.0,20800.0
29521,29497,20800.0,0.0,20800.0
29522,29499,20800.0,0.0,20800.0
29523,29501,20800.0,0.0,20800.0
29524,29501,20800.0,0.0,20800.0
29525,29505,20800.0,0.0,20800.0
29526,29505,20800.0,0.0,20800.0
29527,29509,20800.0,0.0,20800.0
29528,29511,20800.0,0.0,20800.0
29529,29513,20800.0,0.0,20800.0
29530,29515,20800.0,0.0,20800.0
29531,29517,20800.0,0.0,20800.0
29532,29519,20820.0,0.0,20820.0
29533,29521,20820.0,0.0,20820.0
29534,29521,20820.0,0.0,20820.0
29535,29523,20820.0,0.0,20820.0
29536,29528,20820.0,0.0,20820.0
29537,29528,20820.0,0.0,20820.0
29538,29530,20820.0,0.0,20820.0
29539,29532,20820.0,0.0,20820.0
29540,29534,20820.0,0.0,20820.0
29541,29534,20820.0,0.0,20820.0
29542,29536,20820.0,0.0,20820.0
29543,29536,20820.0,0.0,20820.0
29544,29536,20820.0,0.0,20820.0
29545,29547,20820.0,0.0,20820.0
29546,29550,20820.0,0.0,20820.0
29547,29550,20820.0,0.0,20820.0
29548,29550,20820.0,0.0,20820.0
29549,29550,20820.0,0.0,20820.0
29550,29550,20820.0,0.0,20820.0
29551,29557,20820.0,0.0,20820.0
29552,29557,20820.0,0.0,20820.0
29553,29557,20820.0,0.0,20820.0
29554,29557,20820.0,0.0,20820.0
29555,29566,20820.0,0.0,20820.0
29556,29566,20820.0,0.0,20820.0
29557,29566,20820.0,0.0,20820.0
29558,29566,20820.0,0.0,20820.0
29559,29566,20820.0,0.0,20820.0
29560,29574,20840.0,0.0,20840.0
29561,29574,20840.0,0.0,20840.0
29562,29574,20840.0,0.0,20840.0
29563,29574,20840.0,0.0,20840.0
29564,29574,20840.0,0.0,20840.0
29565,29574,20840.0,0.0,20840.0
29566,29574,20840.0,0.0,20840.0
29567,29582,20840.0,0.0,20840.0
29568,29582,20840.0,0.0,20840.0
29569,29582,20840.0,0.0,20840.0
29570,29582,20840.0,0.0,20840.0
29571,29582,20840.0,0.0,20840.0
29572,29582,20840.0,0.0,20840.0
29573,29582,20840.0,0.0,20840.0
29574,29582,20840.0,0.0,20840.0
29575,29590,20840.0,0.0,20840.0
29576,29590,20840.0,0.0,20840.0
29577,29590,20840.0,0.0,20840.0
29578,29590,20840.0,0.0,20840.0
29579,29590,20840.0,0.0,20840.0
29580,29590,20840.0,0.0,20840.0
29581,29590,20840.0,0.0,20840.0
29582,29590,20840.0,0.0,20840.0
29583,29599,20840.0,0.0,20840.0
29584,29599,20840.0,0.0,20840.0
29585,29599,20840.0,0.0,20840.0
29586,29599,20840.0,0.0,20840.0
29587,29599,20840.0,0.0,20840.0
29588,29599,20840.0,0.0,20840.0
29589,29599,20840.0,0.0,20840.0
29590,29599,20840.0,0.0,20840.0
29591,29607,20840.0,0.0,20840.0
29592,29607,20840.0,0.0,20840.0
29593,29607,20840.0,0.0,20840.0
29594,29607,20840.0,0.0,20840.0
29595,29615,20840.0,0.0,20840.0
29596,29615,20840.0,0.0,20840.0
29597,29615,20840.0,0.0,20840.0
29598,29615,20840.0,0.0,20840.0
29599,29615,20840.0,0.0,20840.0
29600,29624,20850.0,0.0,20850.0
29601,29627,20850.0,0.0,20850.0
29602,29627,20850.0,0.0,20850.0
29603,29632,20850.0,0.0,20850.0
29604,29632,20850.0,0.0,20850.0
29605,29632,20850.0,0.0,20850.0
29606,29632,20850.0,0.0,20850.0
29607,29632,20850.0,0.0,20850.0
29608,29640,20850.0,0.0,20850.0
29609,29640,20850.0,0.0,20850.0
29610,29640,20850.0,0.0,20850.0
29611,29640,20850.0,0.0,20850.0
29612,29640,20850.0,0.0,20850.0
29613,29648,20850.0,0.0,20850.0
29614,29648,20850.0,0.0,20850.0
29615,29648,20850.0,0.0,20850.0
29616,29648,20850.0,0.0,20850.0
29617,29648,20850.0,0.0,20850.0
29618,29648,20850.0,0.0,20850.0
29619,29657,20850.0,0.0,20850.0
29620,29657,20850.0,0.0,20850.0
29621,29657,20850.0,0.0,20850.0
29622,29657,20850.0,0.0,20850.0
29623,29665,20850.0,0.0,20850.0
29624,29665,20850.0,0.0,20850.0
29625,29665,20850.0,0.0,20850.0
29626,29665,20850.0,0.0,20850.0
29627,29665,20850.0,0.0,20850.0
29628,29665,20850.0,0.0,20850.0
29629,29674,20870.0,0.0,20870.0
29630,29674,20870.0,0.0,20870.0
29631,29674,20870.0,0.0,20870.0
29632,29674,20870.0,0.0,20870.0
29633,29674,20870.0,0.0,20870.0
29634,29682,20870.0,0.0,20870.0
29635,29682,20870.0,0.0,20870.0
29636,29682,20870.0,0.0,20870.0
29637,29682,20870.0,0.0,20870.0
29638,29682,20870.0,0.0,20870.0
29639,29682,20870.0,0.0,20870.0
29640,29682,20870.0,0.0,20870.0
29641,29682,20870.0,0.0,20870.0
29642,29690,20870.0,0.0,20870.0
29643,29690,20870.0,0.0,20870.0
29644,29694,20870.0,0.0,20870.0
29645,29694,20870.0,0.0,20870.0
29646,29696,20870.0,0.0,20870.0
29647,29696,20870.0,0.0,20870.0
29648,29698,20870.0,0.0,20870.0
29649,29698,20870.0,0.0,20870.0
29650,29698,20870.0,0.0,20870.0
29651,29698,20870.0,0.0,20870.0
29652,29698,20870.0,0.0,20870.0
29653,29698,20870.0,0.0,20870.0
29654,29698,20870.0,0.0,20870.0
29655,29707,20870.0,0.0,20870.0
29656,29707,20870.0,0.0,20870.0
29657,29707,20870.0,0.0,20870.0
29658,29710,20870.0,0.0,20870.0
29659,29712,20870.0,0.0,20870.0
29660,29712,20870.0,0.0,20870.0
29661,29714,20870.0,0.0,20870.0
29662,29714,20870.0,0.0,20870.0
29663,29716,20870.0,0.0,20870.0
29664,29717,20870.0,0.0,20870.0
29665,29717,20870.0,0.0,20870.0
29666,29717,20870.0,0.0,20870.0
29667,29723,20890.0,0.0,20890.0
29668,29723,20890.0,0.0,20890.0
29669,29727,20890.0,0.0,20890.0
29670,29727,20890.0,0.0,20890.0
29671,29727,20890.0,0.0,20890.0
29672,29731,20890.0,0.0,20890.0
29673,29731,20890.0,0.0,20890.0
29674,29731,20890.0,0.0,20890.0
29675,29731,20890.0,0.0,20890.0
29676,29731,20890.0,0.0,20890.0
29677,29731,20890.0,0.0,20890.0
29678,29731,20890.0,0.0,20890.0
29679,29731,20890.0,0.0,20890.0
29680,29739,20890.0,0.0,20890.0
29681,29739,20890.0,0.0,20890.0
29682,29739,20890.0,0.0,20890.0
29683,29739,20890.0,0.0,20890.0
29684,29739,20890.0,0.0,20890.0
29685,29739,20890.0,0.0,20890.0
29686,29739,20890.0,0.0,20890.0
29687,29747,20890.0,0.0,20890.0
29688,29748,20890.0,0.0,20890.0
29689,29748,20890.0,0.0,20890.0
29690,29748,20890.0,0.0,20890.0
29691,29748,20890.0,0.0,20890.0
29692,29748,20890.0,0.0,20890.0
29693,29748,20890.0,0.0,20890.0
29694,29755,20890.0,0.0,20890.0
29695,29755,20890.0,0.0,20890.0
29696,29755,20890.0,0.0,20890.0
29697,29755,20890.0,0.0,20890.0
29698,29755,20890.0,0.0,20890.0
29699,29764,20890.0,0.0,20890.0
29700,29764,20890.0,0.0,20890.0
29701,29764,20890.0,0.0,20890.0
29702,29764,20890.0,0.0,20890.0
29703,29764,20890.0,0.0,20890.0
29704,29764,20890.0,0.0,20890.0
29705,29764,20890.0,0.0,20890.0
29706,29772,20900.0,0.0,20900.0
29707,29773,20900.0,0.0,20900.0
29708,29773,20900.0,0.0,20900.0
29709,29773,20900.0,0.0,20900.0
29710,29773,20900.0,0.0,20900.0
29711,29773,20900.0,0.0,20900.0
29712,29780,20900.0,0.0,20900.0
29713,29781,20900.0,0.0,20900.0
29714,29781,20900.0,0.0,20900.0
29715,29781,20900.0,0.0,20900.0
29716,29781,20900.0,0.0,20900.0
29717,29789,20900.0,0.0,20900.0
29718,29789,20900.0,0.0,20900.0
29719,29789,20900.0,0.0,20900.0
29720,29797,20900.0,0.0,20900.0
29721,29798,20900.0,0.0,20900.0
29722,29798,20900.0,0.0,20900.0
29723,29798,20900.0,0.0,20900.0
29724,29798,20900.0,0.0,20900.0
29725,29798,20900.0,0.0,20900.0
29726,29798,20900.0,0.0,20900.0
29727,29805,20900.0,0.0,20900.0
29728,29805,20900.0,0.0,20900.0
29729,29805,20900.0,0.0,20900.0
29730,29805,20900.0,0.0,20900.0
29731,29805,20900.0,0.0,20900.0
29732,29805,20900.0,0.0,20900.0
29733,29813,20900.0,0.0,20900.0
29734,29813,20900.0,0.0,20900.0
29735,29813,20900.0,0.0,20900.0
29736,29813,20900.0,0.0,20900.0
29737,29813,20900.0,0.0,20900.0
29738,29813,20900.0,0.0,20900.0
29739,29813,20900.0,0.0,20900.0
29740,29813,20900.0,0.0,20900.0
29741,29822,20920.0,0.0,20920.0
29742,29822,20920.0,0.0,20920.0
29743,29822,20920.0,0.0,20920.0
29744,29822,20920.0,0.0,20920.0
29745,29827,20920.0,0.0,20920.0
29746,29827,20920.0,0.0,20920.0
29747,29830,20920.0,0.0,20920.0
29748,29830,20920.0,0.0,20920.0
29749,29830,20920.0,0.0,20920.0
29750,29830,20920.0,0.0,20920.0
29751,29838,20920.0,0.0,20920.0
29752,29838,20920.0,0.0,20920.0
29753,29838,20920.0,0.0,20920.0
29754,29838,20920.0,0.0,20920.0
29755,29838,20920.0,0.0,20920.0
29756,29846,20920.0,0.0,20920.0
29757,29846,20920.0,0.0,20920.0
29758,29846,20920.0,0.0,20920.0
29759,29846,20920.0,0.0,20920.0
29760,29846,20920.0,0.0,20920.0
29761,29846,20920.0,0.0,20920.0
29762,29854,20920.0,0.0,20920.0
29763,29854,20920.0,0.0,20920.0
29764,29854,20920.0,0.0,20920.0
29765,29854,20920.0,0.0,20920.0
29766,29854,20920.0,0.0,20920.0
29767,29854,20920.0,0.0,20920.0
29768,29854,20920.0,0.0,20920.0
29769,29863,20920.0,0.0,20920.0
29770,29863,20920.0,0.0,20920.0
29771,29863,20920.0,0.0,20920.0
29772,29863,20920.0,0.0,20920.0
29773,29863,20920.0,0.0,20920.0
29774,29863,20920.0,0.0,20920.0
29775,29863,20920.0,0.0,20920.0
29776,29863,20920.0,0.0,20920.0
29777,29871,20940.0,0.0,20940.0
29778,29871,20940.0,0.0,20940.0
29779,29871,20940.0,0.0,20940.0
29780,29871,20940.0,0.0,20940.0
29781,29871,20940.0,0.0,20940.0
29782,29871,20940.0,0.0,20940.0
29783,29879,20940.0,0.0,20940.0
29784,29879,20940.0,0.0,20940.0
29785,29879,20940.0,0.0,20940.0
29786,29879,20940.0,0.0,20940.0
29787,29879,20940.0,0.0,20940.0
29788,29879,20940.0,0.0,20940.0
29789,29879,20940.0,0.0,20940.0
29790,29879,20940.0,0.0,20940.0
29791,29888,20940.0,0.0,20940.0
29792,29888,20940.0,0.0,20940.0
29793,29888,20940.0,0.0,20940.0
29794,29888,20940.0,0.0,20940.0
29795,29888,20940.0,0.0,20940.0
29796,29895,20940.0,0.0,20940.0
29797,29895,20940.0,0.0,20940.0
29798,29895,20940.0,0.0,20940.0
29799,29895,20940.0,0.0,20940.0
29800,29895,20940.0,0.0,20940.0
29801,29895,20940.0,0.0,20940.0
29802,29895,20940.0,0.0,20940.0
29803,29904,20940.0,0.0,20940.0
29804,29904,20940.0,0.0,20940.0
29805,29904,20940.0,0.0,20940.0
29806,29904,20940.0,0.0,20940.0
29807,29904,20940.0,0.0,20940.0
29808,29904,20940.0,0.0,20940.0
29809,29904,20940.0,0.0,20940.0
29810,29912,20940.0,0.0,20940.0
29811,29912,20940.0,0.0,20940.0
29812,29912,20940.0,0.0,20940.0
29813,29912,20940.0,0.0,20940.0
29814,29912,20940.0,0.0,20940.0
29815,29912,20940.0,0.0,20940.0
29816,29912,20940.0,0.0,20940.0
29817,29920,20960.0,0.0,20960.0
29818,29920,20960.0,0.0,20960.0
29819,29920,20960.0,0.0,20960.0
29820,29920,20960.0,0.0,20960.0
29821,29928,20960.0,0.0,20960.0
29822,29928,20960.0,0.0,20960.0
29823,29928,20960.0,0.0,20960.0
29824,29928,20960.0,0.0,20960.0
29825,29928,20960.0,0.0,20960.0
29826,29928,20960.0,0.0,20960.0
29827,29937,20960.0,0.0,20960.0
29828,29937,20960.0,0.0,20960.0
29829,29937,20960.0,0.0,20960.0
29830,29937,20960.0,0.0,20960.0
29831,29937,20960.0,0.0,20960.0
29832,29937,20960.0,0.0,20960.0
29833,29937,20960.0,0.0,20960.0
29834,29945,20960.0,0.0,20960.0
29835,29945,20960.0,0.0,20960.0
29836,29945,20960.0,0.0,20960.0
29837,29945,20960.0,0.0,20960.0
29838,29945,20960.0,0.0,20960.0
29839,29945,20960.0,0.0,20960.0
29840,29945,20960.0,0.0,20960.0
29841,29945,20960.0,0.0,20960.0
29842,29954,20960.0,0.0,20960.0
29843,29954,20960.0,0.0,20960.0
29844,29954,20960.0,0.0,20960.0
29845,29954,20960.0,0.0,20960.0
29846,29954,20960.0,0.0,20960.0
29847,29954,20960.0,0.0,20960.0
29848,29954,20960.0,0.0,20960.0
29849,29962,20960.0,0.0,20960.0
29850,29962,20960.0,0.0,20960.0
29851,29962,20960.0,0.0,20960.0
29852,29962,20960.0,0.0,20960.0
29853,29962,20960.0,0.0,20960.0
29854,29962,20960.0,0.0,20960.0
29855,29962,20960.0,0.0,20960.0
29856,29962,20960.0,0.0,20960.0
29857,29970,20970.0,0.0,20970.0
29858,29970,20970.0,0.0,20970.0
29859,29970,20970.0,0.0,20970.0
29860,29970,20970.0,0.0,20970.0
29861,29970,20970.0,0.0,20970.0
29862,29970,20970.0,0.0,20970.0
29863,29970,20970.0,0.0,20970.0
29864,29978,20970.0,0.0,20970.0
29865,29978,20970.0,0.0,20970.0
29866,29978,20970.0,0.0,20970.0
29867,29978,20970.0,0.0,20970.0
29868,29978,20970.0,0.0,20970.0
29869,29978,20970.0,0.0,20970.0
29870,29978,20970.0,0.0,20970.0
29871,29978,20970.0,0.0,20970.0
29872,29987,20970.0,0.0,20970.0
29873,29987,20970.0,0.0,20970.0
29874,29987,20970.0,0.0,20970.0
29875,29987,20970.0,0.0,20970.0
29876,29987,20970.0,0.0,20970.0
29877,29987,20970.0,0.0,20970.0
29878,29987,20970.0,0.0,20970.0
29879,29995,20970.0,0.0,20970.0
29880,29995,20970.0,0.0,20970.0
29881,29995,20970.0,0.0,20970.0
29882,29995,20970.0,0.0,20970.0
29883,29995,20970.0,0.0,20970.0
29884,29995,20970.0,0.0,20970.0
29885,29995,20970.0,0.0,20970.0
29886,29995,20970.0,0.0,20970.0
29887,30003,20970.0,0.0,20970.0
29888,30004,20970.0,0.0,20970.0
29889,30004,20970.0,0.0,20970.0
29890,30004,20970.0,0.0,20970.0
29891,30004,20970.0,0.0,20970.0
29892,30004,20970.0,0.0,20970.0
29893,30004,20970.0,0.0,20970.0
29894,30011,20970.0,0.0,20970.0
29895,30011,20970.0,0.0,20970.0
29896,30011,20970.0,0.0,20970.0
29897,30011,20970.0,0.0,20970.0
29898,30011,20970.0,0.0,20970.0
29899,30011,20970.0,0.0,20970.0
29900,30020,20990.0,0.0,20990.0
29901,30020,20990.0,0.0,20990.0
29902,30020,20990.0,0.0,20990.0
29903,30020,20990.0,0.0,20990.0
29904,30020,20990.0,0.0,20990.0
29905,30020,20990.0,0.0,20990.0
29906,30020,20990.0,0.0,20990.0
29907,30027,20990.0,0.0,20990.0
29908,30027,20990.0,0.0,20990.0
29909,30027,20990.0,0.0,20990.0
29910,30027,20990.0,0.0,20990.0
29911,30027,20990.0,0.0,20990.0
29912,30027,20990.0,0.0,20990.0
29913,30035,20990.0,0.0,20990.0
29914,30036,20990.0,0.0,20990.0
29915,30036,20990.0,0.0,20990.0
29916,30036,20990.0,0.0,20990.0
29917,30036,20990.0,0.0,20990.0
29918,30036,20990.0,0.0,20990.0
29919,30036,20990.0,0.0,20990.0
29920,30036,20990.0,0.0,20990.0
29921,30044,20990.0,0.0,20990.0
29922,30046,20990.0,0.0,20990.0
29923,30048,20990.0,0.0,20990.0
29924,30048,20990.0,0.0,20990.0
29925,30050,20990.0,0.0,20990.0
29926,30052,20990.0,0.0,20990.0
29927,30052,20990.0,0.0,20990.0
29928,30052,20990.0,0.0,20990.0
29929,30052,20990.0,0.0,20990.0
29930,30052,20990.0,0.0,20990.0
29931,30060,20990.0,0.0,20990.0
29932,30060,20990.0,0.0,20990.0
29933,30060,20990.0,0.0,20990.0
29934,30060,20990.0,0.0,20990.0
29935,30060,20990.0,0.0,20990.0
29936,30060,20990.0,0.0,20990.0
29937,30069,21010.0,0.0,21010.0
29938,30069,21010.0,0.0,21010.0
29939,30069,21010.0,0.0,21010.0
29940,30069,21010.0,0.0,21010.0
29941,30069,21010.0,0.0,21010.0
29942,30069,21010.0,0.0,21010.0
29943,30069,21010.0,0.0,21010.0
29944,30077,21010.0,0.0,21010.0
29945,30077,21010.0,0.0,21010.0
29946,30077,21010.0,0.0,21010.0
29947,30077,21010.0,0.0,21010.0
29948,30085,21010.0,0.0,21010.0
29949,30085,21010.0,0.0,21010.0
29950,30085,21010.0,0.0,21010.0
29951,30085,21010.0,0.0,21010.0
29952,30085,21010.0,0.0,21010.0
29953,30093,21010.0,0.0,21010.0
29954,30093,21010.0,0.0,21010.0
29955,30093,21010.0,0.0,21010.0
29956,30093,21010.0,0.0,21010.0
29957,30093,21010.0,0.0,21010.0
29958,30093,21010.0,0.0,21010.0
29959,30102,21010.0,0.0,21010.0
29960,30102,21010.0,0.0,21010.0
29961,30102,21010.0,0.0,21010.0
29962,30102,21010.0,0.0,21010.0
29963,30102,21010.0,0.0,21010.0
29964,30102,21010.0,0.0,21010.0
29965,30102,21010.0,0.0,21010.0
29966,30110,21010.0,0.0,21010.0
29967,30110,21010.0,0.0,21010.0
29968,30110,21010.0,0.0,21010.0
29969,30110,21010.0,0.0,21010.0
29970,30110,21010.0,0.0,21010.0
29971,30110,21010.0,0.0,21010.0
29972,30110,21010.0,0.0,21010.0
29973,30110,21010.0,0.0,21010.0
29974,30119,21020.0,0.0,21020.0
29975,30119,21020.0,0.0,21020.0
29976,30119,21020.0,0.0,21020.0
29977,30119,21020.0,0.0,21020.0
29978,30119,21020.0,0.0,21020.0
29979,30119,21020.0,0.0,21020.0
29980,30119,21020.0,0.0,21020.0
29981,30128,21020.0,0.0,21020.0
29982,30128,21020.0,0.0,21020.0
29983,30128,21020.0,0.0,21020.0
29984,30128,21020.0,0.0,21020.0
29985,30128,21020.0,0.0,21020.0
29986,30128,21020.0,0.0,21020.0
29987,30128,21020.0,0.0,21020.0
29988,30135,21020.0,0.0,21020.0
29989,30137,21020.0,0.0,21020.0
29990,30138,21020.0,0.0,21020.0
29991,30139,21020.0,0.0,21020.0
29992,30140,21020.0,0.0,21020.0
29993,30140,21020.0,0.0,21020.0
29994,30140,21020.0,0.0,21020.0
29995,30143,21020.0,0.0,21020.0
29996,30143,21020.0,0.0,21020.0
29997,30143,21020.0,0.0,21020.0
29998,30143,21020.0,0.0,21020.0
29999,30151,21020.0,0.0,21020.0
30000,30151,21020.0,0.0,21020.0
30001,30151,21020.0,0.0,21020.0
30002,30151,21020.0,0.0,21020.0
30003,30151,21020.0,0.0,21020.0
30004,30151,21020.0,0.0,21020.0
30005,30151,21020.0,0.0,21020.0
30006,30151,21020.0,0.0,21020.0
30007,30161,21020.0,0.0,21020.0
30008,30161,21020.0,0.0,21020.0
30009,30161,21020.0,0.0,21020.0
30010,30161,21020.0,0.0,21020.0
30011,30161,21020.0,0.0,21020.0
30012,30161,21020.0,0.0,21020.0
30013,30168,21020.0,0.0,21020.0
30014,30168,21020.0,0.0,21020.0
30015,30168,21020.0,0.0,21020.0
30016,30168,21020.0,0.0,21020.0
30017,30168,21020.0,0.0,21020.0
30018,30168,21020.0,0.0,21020.0
30019,30168,21020.0,0.0,21020.0
30020,30176,21040.0,0.0,21040.0
30021,30176,21040.0,0.0,21040.0
30022,30176,21040.0,0.0,21040.0
30023,30176,21040.0,0.0,21040.0
30024,30176,21040.0,0.0,21040.0
30025,30176,21040.0,0.0,21040.0
30026,30184,21040.0,0.0,21040.0
30027,30184,21040.0,0.0,21040.0
30028,30184,21040.0,0.0,21040.0
30029,30184,21040.0,0.0,21040.0
30030,30184,21040.0,0.0,21040.0
30031,30184,21040.0,0.0,21040.0
30032,30184,21040.0,0.0,21040.0
30033,30193,21040.0,0.0,21040.0
30034,30193,21040.0,0.0,21040.0
30035,30193,21040.0,0.0,21040.0
30036,30193,21040.0,0.0,21040.0
30037,30193,21040.0,0.0,21040.0
30038,30193,21040.0,0.0,21040.0
30039,30193,21040.0,0.0,21040.0
30040,30201,21040.0,0.0,21040.0
30041,30201,21040.0,0.0,21040.0
30042,30201,21040.0,0.0,21040.0
30043,30201,21040.0,0.0,21040.0
30044,30201,21040.0,0.0,21040.0
30045,30201,21040.0,0.0,21040.0
30046,30209,21040.0,0.0,21040.0
30047,30209,21040.0,0.0,21040.0
30048,30209,21040.0,0.0,21040.0
30049,30209,21040.0,0.0,21040.0
30050,30209,21040.0,0.0,21040.0
30051,30209,21040.0,0.0,21040.0
30052,30218,21040.0,0.0,21040.0
30053,30218,21040.0,0.0,21040.0
30054,30218,21040.0,0.0,21040.0
30055,30218,21040.0,0.0,21040.0
30056,30218,21040.0,0.0,21040.0
30057,30218,21040.0,0.0,21040.0
30058,30218,21040.0,0.0,21040.0
30059,30226,21060.0,0.0,21060.0
30060,30228,21060.0,0.0,21060.0
30061,30228,21060.0,0.0,21060.0
30062,30228,21060.0,0.0,21060.0
30063,30228,21060.0,0.0,21060.0
30064,30228,21060.0,0.0,21060.0
30065,30228,21060.0,0.0,21060.0
30066,30235,21060.0,0.0,21060.0
30067,30235,21060.0,0.0,21060.0
30068,30235,21060.0,0.0,21060.0
30069,30235,21060.0,0.0,21060.0
30070,30235,21060.0,0.0,21060.0
30071,30235,21060.0,0.0,21060.0
30072,30244,21060.0,0.0,21060.0
30073,30244,21060.0,0.0,21060.0
30074,30244,21060.0,0.0,21060.0
30075,30244,21060.0,0.0,21060.0
30076,30244,21060.0,0.0,21060.0
30077,30244,21060.0,0.0,21060.0
30078,30244,21060.0,0.0,21060.0
30079,30251,21060.0,0.0,21060.0
30080,30251,21060.0,0.0,21060.0
30081,30251,21060.0,0.0,21060.0
30082,30251,21060.0,0.0,21060.0
30083,30251,21060.0,0.0,21060.0
30084,30251,21060.0,0.0,21060.0
30085,30251,21060.0,0.0,21060.0
30086,30251,21060.0,0.0,21060.0
30087,30260,21060.0,0.0,21060.0
30088,30260,21060.0,0.0,21060.0
30089,30260,21060.0,0.0,21060.0
30090,30260,21060.0,0.0,21060.0
30091,30260,21060.0,0.0,21060.0
30092,30260,21060.0,0.0,21060.0
30093,30260,21060.0,0.0,21060.0
30094,30268,21060.0,0.0,21060.0
30095,30268,21060.0,0.0,21060.0
30096,30268,21060.0,0.0,21060.0
30097,30268,21060.0,0.0,21060.0
30098,30268,21060.0,0.0,21060.0
30099,30276,21070.0,0.0,21070.0
30100,30276,21070.0,0.0,21070.0
30101,30276,21070.0,0.0,21070.0
30102,30276,21070.0,0.0,21070.0
30103,30276,21070.0,0.0,21070.0
30104,30284,21070.0,0.0,21070.0
30105,30284,21070.0,0.0,21070.0
30106,30284,21070.0,0.0,21070.0
30107,30284,21070.0,0.0,21070.0
30108,30284,21070.0,0.0,21070.0
30109,30284,21070.0,0.0,21070.0
30110,30292,21070.0,0.0,21070.0
30111,30296,21070.0,0.0,21070.0
30112,30296,21070.0,0.0,21070.0
30113,30298,21070.0,0.0,21070.0
30114,30298,21070.0,0.0,21070.0
30115,30300,21070.0,0.0,21070.0
30116,30301,21070.0,0.0,21070.0
30117,30301,21070.0,0.0,21070.0
30118,30301,21070.0,0.0,21070.0
30119,30301,21070.0,0.0,21070.0
30120,30301,21070.0,0.0,21070.0
30121,30301,21070.0,0.0,21070.0
30122,30301,21070.0,0.0,21070.0
30123,30309,21070.0,0.0,21070.0
30124,30310,21070.0,0.0,21070.0
30125,30310,21070.0,0.0,21070.0
30126,30310,21070.0,0.0,21070.0
30127,30310,21070.0,0.0,21070.0
30128,30310,21070.0,0.0,21070.0
30129,30317,21070.0,0.0,21070.0
30130,30317,21070.0,0.0,21070.0
30131,30317,21070.0,0.0,21070.0
30132,30317,21070.0,0.0,21070.0
30133,30317,21070.0,0.0,21070.0
30134,30317,21070.0,0.0,21070.0
30135,30317,21070.0,0.0,21070.0
30136,30317,21070.0,0.0,21070.0
30137,30326,21090.0,0.0,21090.0
30138,30328,21090.0,0.0,21090.0
30139,30328,21090.0,0.0,21090.0
30140,30328,21090.0,0.0,21090.0
30141,30328,21090.0,0.0,21090.0
30142,30335,21090.0,0.0,21090.0
30143,30335,21090.0,0.0,21090.0
30144,30335,21090.0,0.0,21090.0
30145,30335,21090.0,0.0,21090.0
30146,30335,21090.0,0.0,21090.0
30147,30335,21090.0,0.0,21090.0
30148,30335,21090.0,0.0,21090.0
30149,30343,21090.0,0.0,21090.0
30150,30343,21090.0,0.0,21090.0
30151,30343,21090.0,0.0,21090.0
30152,30343,21090.0,0.0,21090.0
30153,30352,21090.0,0.0,21090.0
30154,30352,21090.0,0.0,21090.0
30155,30352,21090.0,0.0,21090.0
30156,30352,21090.0,0.0,21090.0
30157,30352,21090.0,0.0,21090.0
30158,30352,21090.0,0.0,21090.0
30159,30352,21090.0,0.0,21090.0
30160,30352,21090.0,0.0,21090.0
30161,30360,21090.0,0.0,21090.0
30162,30360,21090.0,0.0,21090.0
30163,30360,21090.0,0.0,21090.0
